transaction_datetime,account_created_date,birth_date,amount,category,transaction_datetime_year,transaction_datetime_month,transaction_datetime_day,transaction_datetime_dayofweek,transaction_datetime_dayofyear,transaction_datetime_hour,transaction_datetime_minute,transaction_datetime_quarter,transaction_datetime_is_weekend,transaction_datetime_is_month_start,transaction_datetime_is_month_end,transaction_datetime_is_quarter_start,transaction_datetime_is_quarter_end,transaction_datetime_day_name,transaction_datetime_month_name,transaction_datetime_week_of_year,transaction_datetime_hour_sin,transaction_datetime_hour_cos,transaction_datetime_month_sin,transaction_datetime_month_cos,transaction_datetime_dayofweek_sin,transaction_datetime_dayofweek_cos,account_age_days,account_age_weeks,account_age_months,age_years,age_group,transaction_datetime_days_since,transaction_datetime_weeks_since,transaction_datetime_months_since,transaction_datetime_years_since,is_business_hours,time_of_day,season,is_holiday_season,is_business_day
2023-09-28 18:28:00,2021-02-24,1979-12-19,144.25484042220063,Food,2023,9,28,3,271,18,28,3,0,0,0,0,0,Thursday,September,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,946,135,31,45,36-45,459,65,15,1,0,Afternoon,Summer,0,1
2024-03-31 13:39:00,2022-03-29,1979-03-15,156.3415590671211,Electronics,2024,3,31,6,91,13,39,1,1,0,1,0,1,Sunday,March,13,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,733,104,24,45,36-45,274,39,9,0,1,Afternoon,Winter,0,0
2024-04-06 08:21:00,2023-06-21,1961-05-02,170.10634966899931,Electronics,2024,4,6,5,97,8,21,2,1,0,0,0,0,Saturday,April,14,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,290,41,9,63,56-65,268,38,8,0,0,Morning,Spring,0,0
2024-12-27 10:22:00,2023-12-08,1981-03-06,158.15290292145156,Electronics,2024,12,27,4,362,10,22,4,0,0,0,0,0,Friday,December,52,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,385,55,12,43,36-45,3,0,0,0,1,Morning,Fall,1,1
2023-09-09 00:45:00,2021-11-11,1974-11-10,137.5003563636523,Books,2023,9,9,5,252,0,45,3,1,0,0,0,0,Saturday,September,36,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,667,95,21,50,46-55,478,68,15,1,0,Night,Summer,0,0
2024-12-02 04:20:00,2022-10-22,1968-01-16,122.20457748990623,Electronics,2024,12,2,0,337,4,20,4,0,0,0,0,0,Monday,December,49,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1.0,772,110,25,56,56-65,28,4,0,0,0,Night,Fall,1,1
2023-10-23 13:35:00,2020-12-18,1965-09-27,167.50133644588598,Food,2023,10,23,0,296,13,35,4,0,0,0,0,0,Monday,October,43,-0.25881904510252035,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,0.0,1.0,1039,148,34,59,56-65,434,62,14,1,1,Afternoon,Fall,0,1
2024-12-25 21:22:00,2022-05-10,1995-11-02,86.55809714070625,Clothing,2024,12,25,2,360,21,22,4,0,0,0,0,0,Wednesday,December,52,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,960,137,31,29,26-35,5,0,0,0,0,Evening,Fall,1,1
2024-12-20 00:53:00,2023-02-19,1988-04-01,118.40634307732223,Books,2024,12,20,4,355,0,53,4,0,0,0,0,0,Friday,December,51,0.0,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,670,95,22,36,36-45,10,1,0,0,0,Night,Fall,1,1
2023-12-04 22:50:00,2021-09-04,1978-10-25,157.19697282051104,Clothing,2023,12,4,0,338,22,50,4,0,0,0,0,0,Monday,December,49,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.0,1.0,821,117,26,46,46-55,392,56,12,1,0,Evening,Fall,1,1
2023-02-22 07:14:00,2021-05-22,1969-05-15,61.50564974661231,Electronics,2023,2,22,2,53,7,14,1,0,0,0,0,0,Wednesday,February,8,0.9659258262890683,-0.25881904510252085,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,641,91,21,55,46-55,677,96,22,1,0,Morning,Winter,0,1
2023-08-05 20:46:00,2021-04-19,1981-03-16,189.51848423332754,Electronics,2023,8,5,5,217,20,46,3,1,0,0,0,0,Saturday,August,31,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,838,119,27,43,36-45,513,73,16,1,0,Evening,Summer,0,0
2023-07-07 08:52:00,2021-07-22,1980-11-24,126.76749147260877,Electronics,2023,7,7,4,188,8,52,3,0,0,0,0,0,Friday,July,27,0.8660254037844387,-0.4999999999999998,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,715,102,23,44,36-45,542,77,17,1,0,Morning,Summer,0,1
2024-01-15 08:09:00,2023-06-12,1981-04-02,108.15387055397011,Food,2024,1,15,0,15,8,9,1,0,0,0,0,0,Monday,January,3,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0.0,1.0,217,31,7,43,36-45,350,50,11,0,0,Morning,Winter,0,1
2024-05-07 19:56:00,2021-07-28,1989-09-13,84.90529287177198,Food,2024,5,7,1,128,19,56,2,0,0,0,0,0,Tuesday,May,19,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1014,144,33,35,26-35,237,33,7,0,0,Evening,Spring,0,1
2023-02-10 20:25:00,2021-07-13,1987-01-17,57.65301534448129,Books,2023,2,10,4,41,20,25,1,0,0,0,0,0,Friday,February,6,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,577,82,18,37,36-45,689,98,22,1,0,Evening,Winter,0,1
2023-06-06 08:34:00,2021-05-13,1963-07-17,121.21137682402212,Clothing,2023,6,6,1,157,8,34,2,0,0,0,0,0,Tuesday,June,23,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,754,107,24,61,56-65,573,81,18,1,0,Morning,Spring,0,1
2023-01-15 19:24:00,2020-06-04,1968-04-19,232.4593480345166,Electronics,2023,1,15,6,15,19,24,1,1,0,0,0,0,Sunday,January,2,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,955,136,31,56,56-65,715,102,23,1,0,Evening,Winter,0,0
2023-03-06 10:37:00,2020-09-12,1960-10-04,124.37677607750574,Electronics,2023,3,6,0,65,10,37,1,0,0,0,0,0,Monday,March,10,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,905,129,29,64,56-65,665,95,21,1,1,Morning,Winter,0,1
2024-06-04 01:06:00,2022-08-27,1968-10-06,45.218637678042974,Electronics,2024,6,4,1,156,1,6,2,0,0,0,0,0,Tuesday,June,23,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,647,92,21,56,56-65,209,29,6,0,0,Night,Spring,0,1
2023-12-10 17:26:00,2022-09-23,1997-01-10,247.72549470380244,Electronics,2023,12,10,6,344,17,26,4,1,0,0,0,0,Sunday,December,49,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,443,63,14,27,26-35,386,55,12,1,1,Afternoon,Fall,1,0
2023-05-09 01:26:00,2020-10-19,1986-06-18,125.80788914203586,Food,2023,5,9,1,129,1,26,2,0,0,0,0,0,Tuesday,May,19,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,932,133,30,38,36-45,601,85,19,1,0,Night,Spring,0,1
2024-10-09 16:42:00,2024-03-31,1994-04-27,92.46442704312189,Clothing,2024,10,9,2,283,16,42,4,0,0,0,0,0,Wednesday,October,41,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,192,27,6,30,26-35,82,11,2,0,1,Afternoon,Fall,0,1
2024-04-16 11:58:00,2023-06-22,1980-09-15,100.63464221731813,Clothing,2024,4,16,1,107,11,58,2,0,0,0,0,0,Tuesday,April,16,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,299,42,9,44,36-45,258,36,8,0,1,Morning,Spring,0,1
2023-03-04 18:53:00,2021-05-12,1974-04-27,127.57865313761124,Books,2023,3,4,5,63,18,53,1,1,0,0,0,0,Saturday,March,9,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,661,94,21,50,46-55,667,95,21,1,0,Afternoon,Winter,0,0
2023-05-19 23:24:00,2020-10-26,1968-11-26,84.05908399408933,Food,2023,5,19,4,139,23,24,2,0,0,0,0,0,Friday,May,20,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,935,133,30,56,56-65,591,84,19,1,0,Evening,Spring,0,1
2024-05-13 06:51:00,2023-09-22,1978-08-17,94.83510657165863,Electronics,2024,5,13,0,134,6,51,2,0,0,0,0,0,Monday,May,20,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.0,1.0,234,33,7,46,46-55,231,33,7,0,0,Night,Spring,0,1
2024-08-15 05:52:00,2022-12-13,1979-08-07,74.17296674519491,Clothing,2024,8,15,3,228,5,52,3,0,0,0,0,0,Thursday,August,33,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,611,87,20,45,36-45,137,19,4,0,0,Night,Summer,0,1
2024-01-27 23:32:00,2021-09-09,1982-04-15,112.92486775943325,Clothing,2024,1,27,5,27,23,32,1,1,0,0,0,0,Saturday,January,4,-0.2588190451025207,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,870,124,28,42,36-45,338,48,11,0,0,Evening,Winter,0,0
2024-11-05 16:28:00,2023-02-19,1992-09-14,125.23126157025051,Food,2024,11,5,1,310,16,28,4,0,0,0,0,0,Tuesday,November,45,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,625,89,20,32,26-35,55,7,1,0,1,Afternoon,Fall,1,1
2024-02-23 10:21:00,2023-05-20,1964-11-16,114.52013880408899,Books,2024,2,23,4,54,10,21,1,0,0,0,0,0,Friday,February,8,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,279,39,9,60,56-65,311,44,10,0,1,Morning,Winter,0,1
2023-10-16 17:20:00,2021-04-25,1993-08-11,106.91274689649549,Books,2023,10,16,0,289,17,20,4,0,0,0,0,0,Monday,October,42,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1.0,904,129,29,31,26-35,441,63,14,1,1,Afternoon,Fall,0,1
2024-01-14 16:06:00,2023-06-03,1962-10-01,182.49569150164544,Electronics,2024,1,14,6,14,16,6,1,1,0,0,0,0,Sunday,January,2,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,225,32,7,62,56-65,351,50,11,0,1,Afternoon,Winter,0,0
2024-05-04 16:19:00,2022-05-16,1970-02-16,134.3947288332467,Books,2024,5,4,5,125,16,19,2,1,0,0,0,0,Saturday,May,18,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,719,102,23,54,46-55,240,34,7,0,1,Afternoon,Spring,0,0
2023-08-19 08:48:00,2021-10-20,1969-02-06,157.8960876899028,Clothing,2023,8,19,5,231,8,48,3,1,0,0,0,0,Saturday,August,33,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,668,95,21,55,46-55,499,71,16,1,0,Morning,Summer,0,0
2023-02-10 19:53:00,2021-03-11,1978-04-27,87.52935399131312,Books,2023,2,10,4,41,19,53,1,0,0,0,0,0,Friday,February,6,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,701,100,23,46,46-55,689,98,22,1,0,Evening,Winter,0,1
2023-01-28 21:27:00,2020-05-30,1972-08-14,157.18468404338338,Electronics,2023,1,28,5,28,21,27,1,1,0,0,0,0,Saturday,January,4,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,973,139,31,52,46-55,702,100,23,1,0,Evening,Winter,0,0
2023-05-15 07:48:00,2022-09-29,1962-10-06,111.98947316256903,Clothing,2023,5,15,0,135,7,48,2,0,0,0,0,0,Monday,May,20,0.9659258262890683,-0.25881904510252085,0.49999999999999994,-0.8660254037844387,0.0,1.0,228,32,7,62,56-65,595,85,19,1,0,Morning,Spring,0,1
2023-07-20 06:00:00,2022-02-14,1960-07-24,133.93453834858533,Books,2023,7,20,3,201,6,0,3,0,0,0,0,0,Thursday,July,29,1.0,6.123233995736766e-17,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,521,74,17,64,56-65,529,75,17,1,0,Night,Summer,0,1
2023-02-02 12:29:00,2020-07-22,1986-08-19,123.08863250966735,Books,2023,2,2,3,33,12,29,1,0,0,0,0,0,Thursday,February,5,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,925,132,30,38,36-45,697,99,22,1,1,Morning,Winter,0,1
2023-02-17 22:50:00,2022-08-30,1976-09-06,132.0015649016298,Food,2023,2,17,4,48,22,50,1,0,0,0,0,0,Friday,February,7,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,171,24,5,48,46-55,682,97,22,1,0,Evening,Winter,0,1
2024-05-17 23:18:00,2023-11-05,1984-07-17,90.3426057660973,Electronics,2024,5,17,4,138,23,18,2,0,0,0,0,0,Friday,May,20,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,194,27,6,40,36-45,227,32,7,0,0,Evening,Spring,0,1
2024-02-11 16:44:00,2023-03-05,1987-01-22,171.7746745990673,Books,2024,2,11,6,42,16,44,1,1,0,0,0,0,Sunday,February,6,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,343,49,11,37,36-45,323,46,10,0,1,Afternoon,Winter,0,0
2024-07-27 15:39:00,2024-06-07,1996-09-18,177.27215481528975,Food,2024,7,27,5,209,15,39,3,1,0,0,0,0,Saturday,July,30,-0.7071067811865475,-0.7071067811865477,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,50,7,1,28,26-35,156,22,5,0,1,Afternoon,Summer,0,0
2024-12-28 18:17:00,2022-03-21,1980-02-26,218.22374702034637,Clothing,2024,12,28,5,363,18,17,4,1,0,0,0,0,Saturday,December,52,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1013,144,33,44,36-45,2,0,0,0,0,Afternoon,Fall,1,0
2023-04-09 00:13:00,2022-05-10,1997-10-08,168.9287723106874,Food,2023,4,9,6,99,0,13,2,1,0,0,0,0,Sunday,April,14,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,334,47,10,27,26-35,631,90,20,1,0,Night,Spring,0,0
2024-11-14 18:46:00,2023-10-11,1995-02-11,104.05215639585381,Food,2024,11,14,3,319,18,46,4,0,0,0,0,0,Thursday,November,46,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,400,57,13,29,26-35,46,6,1,0,0,Afternoon,Fall,1,1
2024-12-26 17:01:00,2022-07-28,1996-12-18,119.16793975186435,Books,2024,12,26,3,361,17,1,4,0,0,0,0,0,Thursday,December,52,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,882,126,28,28,26-35,4,0,0,0,1,Afternoon,Fall,1,1
2024-06-30 21:27:00,2023-05-14,1993-06-11,168.39177527298978,Books,2024,6,30,6,182,21,27,2,1,0,1,0,1,Sunday,June,26,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,413,59,13,31,26-35,183,26,6,0,0,Evening,Spring,0,0
2024-09-04 16:49:00,2023-05-19,1972-04-22,94.15786095651087,Books,2024,9,4,2,248,16,49,3,0,0,0,0,0,Wednesday,September,36,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,474,67,15,52,46-55,117,16,3,0,1,Afternoon,Summer,0,1
2024-04-06 05:50:00,2023-01-08,1966-11-22,122.5230781860084,Food,2024,4,6,5,97,5,50,2,1,0,0,0,0,Saturday,April,14,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,454,64,14,58,56-65,268,38,8,0,0,Night,Spring,0,0
2024-10-04 03:00:00,2024-03-28,1983-04-15,65.84544730186951,Clothing,2024,10,4,4,278,3,0,4,0,0,0,0,0,Friday,October,40,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,190,27,6,41,36-45,87,12,2,0,0,Night,Fall,0,1
2023-01-05 07:28:00,2021-03-18,1960-07-03,97.50493867593893,Electronics,2023,1,5,3,5,7,28,1,0,0,0,0,0,Thursday,January,1,0.9659258262890683,-0.25881904510252085,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,658,94,21,64,56-65,725,103,23,1,0,Morning,Winter,0,1
2023-08-06 22:38:00,2021-01-24,1973-06-18,186.35172895412063,Food,2023,8,6,6,218,22,38,3,1,0,0,0,0,Sunday,August,31,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,924,132,30,51,46-55,512,73,16,1,0,Evening,Summer,0,0
2024-05-17 02:31:00,2022-12-15,1960-06-06,71.03918366859358,Books,2024,5,17,4,138,2,31,2,0,0,0,0,0,Friday,May,20,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,519,74,17,64,56-65,227,32,7,0,0,Night,Spring,0,1
2024-02-02 09:09:00,2021-03-23,1980-05-17,170.35727859522262,Electronics,2024,2,2,4,33,9,9,1,0,0,0,0,0,Friday,February,5,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1046,149,34,44,36-45,332,47,10,0,1,Morning,Winter,0,1
2024-01-28 18:45:00,2023-02-06,1969-12-21,177.29430667360717,Clothing,2024,1,28,6,28,18,45,1,1,0,0,0,0,Sunday,January,4,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,356,50,11,55,46-55,337,48,11,0,0,Afternoon,Winter,0,0
2023-07-26 01:59:00,2021-11-06,1966-03-13,56.06193810248127,Electronics,2023,7,26,2,207,1,59,3,0,0,0,0,0,Wednesday,July,30,0.25881904510252074,0.9659258262890683,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,627,89,20,58,56-65,523,74,17,1,0,Night,Summer,0,1
2023-01-15 00:22:00,2020-03-07,1979-03-03,138.51674453465037,Books,2023,1,15,6,15,0,22,1,1,0,0,0,0,Sunday,January,2,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1044,149,34,45,36-45,715,102,23,1,0,Night,Winter,0,0
2024-07-07 22:27:00,2023-08-24,1963-05-01,118.79249199027585,Food,2024,7,7,6,189,22,27,3,1,0,0,0,0,Sunday,July,27,-0.5000000000000004,0.8660254037844384,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,318,45,10,61,56-65,176,25,5,0,0,Evening,Summer,0,0
2024-04-05 17:06:00,2022-07-23,1963-12-27,139.94866373207148,Food,2024,4,5,4,96,17,6,2,0,0,0,0,0,Friday,April,14,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,622,88,20,61,56-65,269,38,8,0,1,Afternoon,Spring,0,1
2024-11-21 07:00:00,2023-03-30,1982-09-21,70.35509956988773,Books,2024,11,21,3,326,7,0,4,0,0,0,0,0,Thursday,November,47,0.9659258262890683,-0.25881904510252085,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,602,86,19,42,36-45,39,5,1,0,0,Morning,Fall,1,1
2024-07-28 22:02:00,2024-06-01,1983-09-13,101.36641568831462,Food,2024,7,28,6,210,22,2,3,1,0,0,0,0,Sunday,July,30,-0.5000000000000004,0.8660254037844384,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,57,8,1,41,36-45,155,22,5,0,0,Evening,Summer,0,0
2023-08-29 23:22:00,2020-12-19,1991-07-05,90.22822669788735,Books,2023,8,29,1,241,23,22,3,0,0,0,0,0,Tuesday,August,35,-0.2588190451025207,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,983,140,32,33,26-35,489,69,16,1,0,Evening,Summer,0,1
2024-07-17 07:53:00,2024-05-06,1995-10-17,135.08182221088776,Food,2024,7,17,2,199,7,53,3,0,0,0,0,0,Wednesday,July,29,0.9659258262890683,-0.25881904510252085,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,72,10,2,29,26-35,166,23,5,0,0,Morning,Summer,0,1
2023-04-06 14:36:00,2022-01-09,1998-01-17,114.2245132847234,Food,2023,4,6,3,96,14,36,2,0,0,0,0,0,Thursday,April,14,-0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,452,64,14,26,26-35,634,90,20,1,1,Afternoon,Spring,0,1
2024-04-29 02:50:00,2023-10-06,1980-09-06,111.95331590070046,Food,2024,4,29,0,120,2,50,2,0,0,0,0,0,Monday,April,18,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.0,1.0,206,29,6,44,36-45,245,35,8,0,0,Night,Spring,0,1
2024-02-11 00:27:00,2022-08-02,1994-07-22,163.1169329264112,Clothing,2024,2,11,6,42,0,27,1,1,0,0,0,0,Sunday,February,6,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,558,79,18,30,26-35,323,46,10,0,0,Night,Winter,0,0
2023-08-19 14:07:00,2020-11-27,1964-10-23,134.63173221776776,Clothing,2023,8,19,5,231,14,7,3,1,0,0,0,0,Saturday,August,33,-0.5000000000000001,-0.8660254037844386,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,995,142,32,60,56-65,499,71,16,1,1,Afternoon,Summer,0,0
2024-10-16 01:34:00,2024-03-03,1976-12-23,73.01877618536038,Books,2024,10,16,2,290,1,34,4,0,0,0,0,0,Wednesday,October,42,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,227,32,7,48,46-55,75,10,2,0,0,Night,Fall,0,1
2023-06-20 23:13:00,2021-09-19,1975-03-25,100.19392561592791,Clothing,2023,6,20,1,171,23,13,2,0,0,0,0,0,Tuesday,June,25,-0.2588190451025207,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,639,91,20,49,46-55,559,79,18,1,0,Evening,Spring,0,1
2024-06-24 23:45:00,2022-02-04,1981-09-15,83.27935049033835,Books,2024,6,24,0,176,23,45,2,0,0,0,0,0,Monday,June,26,-0.2588190451025207,0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0,871,124,28,43,36-45,189,27,6,0,0,Evening,Spring,0,1
2023-02-05 10:15:00,2020-09-06,1996-07-13,231.13363651182473,Electronics,2023,2,5,6,36,10,15,1,1,0,0,0,0,Sunday,February,5,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,882,126,28,28,26-35,694,99,22,1,1,Morning,Winter,0,0
2024-06-08 03:51:00,2024-04-18,1991-04-15,113.1503281475733,Electronics,2024,6,8,5,160,3,51,2,1,0,0,0,0,Saturday,June,23,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,51,7,1,33,26-35,205,29,6,0,0,Night,Spring,0,0
2023-06-09 04:53:00,2021-01-19,1982-01-23,72.72219690301449,Clothing,2023,6,9,4,160,4,53,2,0,0,0,0,0,Friday,June,23,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,871,124,28,42,36-45,570,81,18,1,0,Night,Spring,0,1
2024-11-29 20:13:00,2024-07-25,1999-05-02,108.71632778439238,Electronics,2024,11,29,4,334,20,13,4,0,0,0,0,0,Friday,November,48,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,127,18,4,25,18-25,31,4,1,0,0,Evening,Fall,1,1
2023-08-31 22:47:00,2022-05-24,1996-06-12,81.16319986650132,Electronics,2023,8,31,3,243,22,47,3,0,0,1,0,0,Thursday,August,35,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,464,66,15,28,26-35,487,69,15,1,0,Evening,Summer,0,1
2023-03-27 17:06:00,2021-05-30,1977-06-22,33.245022031493804,Food,2023,3,27,0,86,17,6,1,0,0,0,0,0,Monday,March,13,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1.0,666,95,21,47,46-55,644,92,21,1,1,Afternoon,Winter,0,1
2024-07-31 09:06:00,2022-11-22,1992-01-11,178.0404368824145,Food,2024,7,31,2,213,9,6,3,0,0,1,0,0,Wednesday,July,31,0.7071067811865476,-0.7071067811865475,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,617,88,20,32,26-35,152,21,4,0,1,Morning,Summer,0,1
